id,title,location,location_status,status,year,area,bathrooms,bedrooms,heating_type,energy_class,price
W-02A5Y7,Vivienda señorial en la Diagonal para reformar ,Eixample  Eixample Dreta ,Muybien,Muybien,1950,210m²,4,5,Gas,E,1.098.000EUR
W-02J58O,Piso con licencia turística en Gràcia ,Gracia  Gracia Nova ,Muybien,Muybien,1936,57m²,1,3,Bombadecalor,F,385.000EUR
W-02J47A,Maravilloso piso a metros de Rambla del Raval ,Ciutat Vella  raval ,Muybien,Excelente,1900,37m²,1,1,Circuito,G,205.000EUR
W-02GJEX,Piso reformado en Rambla del Raval ,Ciutat Vella  raval ,Muybien,Excelente,1900,39m²,1,1,Circuito,G,212.000EUR
W-02J2AC,Piso con licencia turística en Sagrada Família ,Eixample  Eixample Dreta ,Excelente,Excelente,1961,76m²,1,3,Gas,E,850.000EUR
W-02J292,Piso con licencia turística en Sagrada Família ,Eixample  Sagrada Familia ,Excelente,Excelente,1950,85m²,2,3,,G,650.000EUR
W-02J2EX,Fantástico ático con licencia turística ,Eixample  Nova Esquerra de l'Eixample ,Excelente,Excelente,1925,105m²,2,3,Bombadecalor,G,1.100.000EUR
W-02J29U,Piso con licencia en la Dreta de l'Eixample ,Eixample  Eixample Dreta ,Muybien,Excelente,2005,116m²,2,2,Gas,G,1.000.000EUR
W-02J28Y,Piso con licencia turística en Sagrada Família ,Eixample  Sagrada Familia ,Excelente,Excelente,1965,99m²,1,3,Bombadecalor,E,670.000EUR
W-02J28N,Piso con licencia turística en el Quadrat d'Or ,Eixample  Eixample Dreta ,Excelente,Excelente,1900,123m²,2,4,Bombadecalor,E,995.000EUR
W-02IRU0,Piso a tres vientos y zona comunitaria en Tres Torres ,Sant Gervasi  Tres Torres ,Muybien,Necesitarestauración,1979,305m²,4,6,Gas,E,1.880.000EUR
W-02J3Q2,Loft moderno con jardín privado en Poblenou ,SANT MARTIN  El Parc i La Llacuna del Poblenou ,Excelente,Excelente,,139m²,2,3,CentralCalefaccióncentralizada,,969.000EUR
W-02IYKA,Luminoso piso a estrenar en el Gótico ,Ciutat Vella  Gòtic ,Excelente,Excelente,1850,58m²,1,2,,G,310.000EUR
W-02J2VN,Dúplex con terraza-jardín en la Vila Olímpica ,SANT MARTIN  La Vila Olímpica del Poblenou ,Excelente,,,75m²,2,2,Bombadecalor,B,375.000EUR
W-02J2DJ,Dúplex con terraza-jardín en la Vila Olímpica ,SANT MARTIN  La Vila Olímpica del Poblenou ,Excelente,,,78m²,2,2,Bombadecalor,B,375.000EUR
W-02J297,Piso con licencia turística en Sagrada Familia ,Eixample  Sagrada Familia ,Excelente,Excelente,1950,72m²,1,3,Gas,E,600.000EUR
W-02D9Z5,Exclusivo Ático en Poblenou ,SANT MARTIN  El Poblenou ,Excelente,Excelente,2008,152m²,3,2,Bombadecalor,E,1.900.000EUR
W-02IXNZ,Ático renovado con terraza en el Gótico ,Ciutat Vella  Gòtic ,Excelente,Excelente,,127m²,2,2,Central,B,650.000EUR
W-02IXNL,Piso renovado en el Gótico ,Ciutat Vella  Gòtic ,Excelente,Excelente,,100m²,2,2,nocentralizada,A,500.000EUR
W-02I9X9,Piso reformado al lado de Ronda Sant Antoni ,Ciutat Vella  raval ,,,1849,79m²,2,3,,E,360.000EUR
W-02IPIQ,Encantador ático con inquilinos  en Eixample Dret. Alquilado hasta Nov2025 ,Eixample  Eixample Dreta ,Muybien,Bien,1974,73m²,2,2,Gas,G,435.000EUR
W-02EWQJ,Increíble ático dúplex en la Illa del Mar ,SANT MARTIN  Diagonal Mar i El Front Marítim del Poblenou ,Excelente,Excelente,2008,175m²,3,2,Bombadecalor,C,2.500.000EUR
W-02CORN,Piso único todo exterior a Passatge Permanyer ,Eixample  Eixample Dreta ,Excelente,Bien,1900,171m²,2,5,Bombadecalor,,1.200.000EUR
W-02IPTK,Fantástico piso reformado en Via Laietana ,Ciutat Vella  Born-Ribera ,,,1934,90m²,2,1,,C,825.000EUR
W-02E97A,Acogedor piso con terraza en Sant Antoni ,Eixample  Sant Antoni ,Excelente,Excelente,1910,124m²,2,3,Gas,E,599.000EUR
W-028OT0,Piso en Vila Olímpica con licencia turística ,SANT MARTIN  La Vila Olímpica del Poblenou ,Excelente,Excelente,1992,110m²,2,3,,E,790.000EUR
W-02INYP,Fantástico dúplex en Eixample Esquerra ,Eixample  Eixample Esquerra ,Excelente,Excelente,1900,108m²,3,4,Pellets,A,797.000EUR
W-02INK7,Magnifico piso con galeria en Eixample ,Eixample  Eixample Esquerra ,Excelente,Excelente,1900,119m²,2,3,Pellets,A,754.000EUR
W-02INJJ,Estiloso piso al lado de Plaza Universitat ,Eixample  Eixample Esquerra ,Excelente,Excelente,1900,122m²,2,3,Pellets,A,735.000EUR
W-02INIE,Elegante piso al lado de Plaza Universidad ,Eixample  Eixample Esquerra ,Excelente,Excelente,1900,117m²,2,3,Pellets,A,693.000EUR
W-028FJ2,Piso reformado en venta con vistas al Born ,Ciutat Vella  Born-Ribera ,Excelente,Muybien,1936,192m²,2,5,Gas,D,798.000EUR
W-02IJZJ,Piso con Licencia Turística en Eixample Dret ,Eixample  Eixample Dreta ,Excelente,Excelente,1905,124m²,2,3,,E,1.396.000EUR
W-02I4HU,Vivienda exclusiva en Pedralbes ,Pedralbes  Pedralbes ,Excelente,Excelente,2017,139m²,2,3,CorrienteEléctrica,A,947.700EUR
W-02HAGT,Piso con elementos originales en Eixample ,Eixample  Nova Esquerra de l'Eixample ,Muybien,Bien,1936,73m²,1,3,Bombadecalor,E,399.000EUR
W-025QBY,Fantástico piso para estrenar en Pedralbes ,Pedralbes  Pedralbes ,,Excelente,2009,108m²,2,2,Gas,D,990.000EUR
W-02IAJ7,Luminoso piso con terraza en Born ,Ciutat Vella  Born-Ribera ,Excelente,Muybien,1850,194m²,2,3,Gas,E,770.000EUR
W-02HNJQ,Precioso piso reformado en Les Corts ,Les Corts  Les corts ,Excelente,Excelente,1968,69m²,1,2,CorrienteEléctricaBombadecalor,E,490.000EUR
W-02I3F6,Luminoso piso en la Dreta de l'Eixample ,Eixample  Eixample Dreta ,Excelente,Excelente,1936,88m²,2,3,Bombadecalor,E,520.000EUR
W-02ICWJ,Amplio piso reformado en el Born ,Ciutat Vella  Born-Ribera ,Excelente,Excelente,,134m²,2,3,Central,D,850.000EUR
W-02IAKM,Reforma integral de finca regia en Eixample ,Eixample  Eixample Dreta ,Excelente,Excelente,1872,158m²,2,3,Solar,B,1.210.000EUR
W-02I83C,Dúplex con jardín en Eixample ,Eixample  Eixample Dreta ,Excelente,Excelente,1872,375m²,5,5,Solar,B,3.100.000EUR
W-02I838,Ático con visitas en reforma integral de finca regia en Eixample ,Eixample  Eixample Dreta ,Excelente,Excelente,1872,165m²,2,3,Solar,B,1.900.000EUR
W-02FA7M,Reforma integral de finca regia en Eixample ,Eixample  Eixample Dreta ,Excelente,Excelente,1872,123m²,2,2,Solar,B,950.000EUR
W-02GLDZ,Amplio piso reformado en el Born ,Ciutat Vella  Born-Ribera ,Excelente,Excelente,,65m²,2,1,Central,D,370.000EUR
W-02ICES,Apartamento reformado en Gràcia ,Gracia  Vallcarca- Penitents ,Muybien,Muybien,1977,45m²,1,1,Estufa,,175.000EUR
W-02GQ0V,Ático con gran terraza cerca de Sant Antoni ,Ciutat Vella  raval ,Excelente,Excelente,1900,67m²,1,1,BombadecalorGas,E,360.000EUR
W-02IAQN,Piso de 3 dormitorios de obra nueva en Sants ,Sants - Montjuïc  SantS ,Excelente,Excelente,2018,77m²,2,3,Bombadecalor,B,(aconsultar)
W-02IAQW,Ático con solarium de obra nueva en Sants ,Sants - Montjuïc  SantS ,Excelente,Excelente,2018,96m²,2,3,Bombadecalor,B,(aconsultar)
W-02IAR3,Piso de 3 dormitorios de obra nueva en Sants ,Sants - Montjuïc  SantS ,Excelente,Excelente,2018,77m²,2,3,Bombadecalor,B,(aconsultar)
W-02IAQY,Piso de 3 dormitorios de obra nueva en Sants ,Sants - Montjuïc  SantS ,Excelente,Excelente,2018,77m²,2,3,Bombadecalor,B,(aconsultar)
W-02I6ZP,Acogedor piso en planta baja en Poble Sec ,Sants - Montjuïc  Poble Sec ,Muybien,Bien,1891,85m²,2,2,CorrienteEléctrica,E,285.000EUR
W-02I7SZ,Piso en finca modernista en Eixample ,Eixample  Eixample Dreta ,Muybien,Excelente,1900,136m²,2,3,Central,G,820.000EUR
W-02EKID,Exclusivo apartamento en el centro de Pedralbes ,Pedralbes  Pedralbes ,Excelente,Excelente,,217m²,4,5,Gas,E,1.450.000EUR
W-02HMNT,Espectacular propiedad en el centro del Born ,Ciutat Vella  Born-Ribera ,Muybien,Muybien,1900,150m²,1,2,Bombadecalor,D,690.000EUR
W-02I1OU,Señorial piso con terraza ,Ciutat Vella  Gòtic ,Excelente,Excelente,1873,275m²,2,3,Gas,E,1.350.000EUR
W-02CVXE,Luminoso piso reformado en Eixample Dret ,Eixample  Eixample Dreta ,Excelente,Excelente,1900,70m²,1,1,Bombadecalor,D,540.000EUR
W-02I5DV,Gran oportunidad para inversor en Can Baró ,Horta Guinardó  Can Baró ,Muybien,Bien,1971,46m²,1,1,,G,239.000EUR
W-02I4DG,Oportunidad para inversor en Can Baró ,Horta Guinardó  Can Baró ,Muybien,Bien,1971,72m²,1,2,,G,339.000EUR
W-02I20K,Piso con reforma integral junto a Sant Antoni ,Ciutat Vella  raval ,Muybien,Excelente,1900,50m²,1,2,,E,155.000EUR
W-02FHKS,Magnifico ático en Eixample ,Eixample  Eixample Dreta ,Excelente,Excelente,1900,221m²,2,2,Gas,A,2.750.000EUR
W-02HZUD,Encantador piso en las Ramblas ,Ciutat Vella  Gòtic ,Excelente,Excelente,1968,166m²,3,3,,C,1.200.000EUR
W-02GBO3,Bonito Pied a terre en el barrio del Born ,Ciutat Vella  Born-Ribera ,Muybien,Muybien,1888,60m²,1,2,Gas,G,245.000EUR
W-02HPC6,Lujoso apartamento en primera línea del mar ,SANT MARTIN  Diagonal Mar i El Front Marítim del Poblenou ,Excelente,Excelente,2010,100m²,2,3,Bombadecalor,B,1.695.000EUR
W-02HB8V,Gran Apartamento turístico en Vila de Gràcia ,Gracia  Vila de Gracia ,Excelente,Excelente,1900,213m²,6,5,,E,1.490.000EUR
W-02HV3P,Espetacular vivienda obra nueva con terraza ,Hospitalet  Gran Via ,Excelente,Excelente,2021,103m²,2,2,Sueloradiante,,485.000EUR
W-02HUUZ,Fabuloso duplex con terraza de obra nueva ,Hospitalet  Gran Via ,Excelente,Excelente,2021,133m²,3,3,Sueloradiante,,517.900EUR
W-02HURE,Espetacular vivienda de obra nueva con terraza ,Hospitalet  Gran Via ,Excelente,Excelente,2021,103m²,2,2,Sueloradiante,,462.000EUR
W-02HUR5,Piso de obra nueva con terraza en Hospitalet ,Hospitalet  Gran Via ,Excelente,Excelente,2021,128m²,2,3,Pellets,,502.000EUR
W-02GDEB,Estupenda planta baja de obra nueva en Hospitalet ,Hospitalet  Gran Via ,Excelente,Excelente,2021,96m²,2,3,Sueloradiante,,365.000EUR
W-02G7V3,Pied a terre Ideal en Port Vell ,Ciutat Vella  Gòtic ,Excelente,Excelente,,88m²,1,2,,F,330.000EUR
W-02A4JG,Fantástico apartamento en Eixample ,Eixample  Eixample Esquerra ,Excelente,Excelente,,129m²,2,3,Sueloradiante,A,1.273.000EUR
W-02A4JE,Fantástico apartamento en Eixample ,Eixample  Eixample Esquerra ,Excelente,Excelente,,125m²,2,2,Sueloradiante,A,1.242.000EUR
W-02A4J2,Fantástico apartamento en Eixample ,Eixample  Eixample Esquerra ,Excelente,Excelente,,129m²,3,2,Sueloradiante,A,1.206.000EUR
W-02GUCQ,Moderno piso con terraza en Passeig Sant Joan ,Eixample  Eixample Dreta ,Muybien,Renovado,1930,191m²,2,3,Bombadecalor,E,1.055.000EUR
W-02HIX5,Piso de rehabilitación integral en Drassanes ,Ciutat Vella  raval ,Muybien,Excelente,1900,79m²,2,2,CorrienteEléctrica,E,365.000EUR
W-02FEMM,Luminoso ático con terrazas en Manresa ,Bagés- Manresa  MANRESA ,Muybien,Muybien,1945,136m²,3,5,Sueloradiante,E,179.000EUR
W-02DQY1,Precioso Loft en pleno Poblenou ,SANT MARTIN  El Poblenou ,Excelente,Excelente,1925,109m²,2,2,,D,795.000EUR
W-02F037,Piso con licencia en finca turística en Poble Sec ,Sants - Montjuïc  Poble Sec ,Excelente,Muybien,1936,95m²,2,3,CorrienteEléctrica,G,475.000EUR
W-02HK9B,Espectacular ático con piscina en Turó Parc ,Sant Gervasi  Turo Parc ,Excelente,Muybien,,1.244m²,10,9,Gas,E,9.500.000EUR
W-02EHPB,Espectacular ático con terrazas en Pedralbes ,Pedralbes  Pedralbes ,Excelente,Excelente,1977,334m²,3,4,Gas,G,(aconsultar)
W-02C0OR,Luminoso ático en el mercado de Collblanc ,Hospitalet  Collblanc ,Muybien,Muybien,,55m²,1,3,,E,250.000EUR
W-02FI8A,Amplio piso recién reformado en Poble Sec ,Sants - Montjuïc  Poble Sec ,Excelente,Excelente,1969,97m²,1,2,,,330.000EUR
W-02BW6Z,Dúplex con piscina en el centro de Manresa ,Bagés- Manresa  MANRESA ,Muybien,Muybien,1998,201m²,3,3,CorrienteEléctrica,E,379.000EUR
W-02GXNA,Fantástico piso de obra nueva en Poblenou ,SANT MARTIN  El Poblenou ,Excelente,Excelente,2021,126m²,2,4,BombadecalorPellets,A,652.000EUR
W-02HAW6,Dúplex con dos terrazas a estrenar en Horta ,Horta Guinardó ,Muybien,Excelente,2019,158m²,2,3,CorrienteEléctrica,B,425.000EUR
W-02DQGZ,Precioso apartamento reformado en Calle Salvá ,Sants - Montjuïc  Poble Sec ,,,,73m²,2,2,,E,345.000EUR
W-02HA40,Renovado ático con terrazas en Eixample ,Eixample  Eixample Dreta ,Excelente,Excelente,,184m²,3,2,Central,C,2.158.000EUR
W-02HA36,Renovada planta baja con jardín en Eixample ,Eixample  Eixample Dreta ,Excelente,Excelente,,227m²,3,3,Central,C,2.158.000EUR
W-02HA25,Finca regia renovada cerca de Paseo de Gracia ,Eixample  Eixample Dreta ,Excelente,Excelente,,164m²,2,3,Central,C,1.368.000EUR
W-02GDR2,Piso a reformar en Sarriá-Santa Amelia ,Sarria  Sta. Amelia ,,Bien,,59m²,1,1,Gas,E,390.000EUR
W-02H4LD,Impresionante ático dúplex con piscina privada ,Pedralbes  Pedralbes ,Muybien,,1981,367m²,7,6,Gas,E,3.150.000EUR
W-02GBCF,Magnífico y señorial piso en Gótico ,Ciutat Vella  Gòtic ,Excelente,Bien,,190m²,2,4,,E,790.000EUR
W-02GTF2,Magnífico ático dúplex señorial en Sant Adrià ,Sant Adrià de Besòs ,Muybien,Bien,1975,360m²,5,5,Gas,E,1.500.000EUR
W-02BJ4K,Atico dúplex al lado del mar en Diagonal Mar ,SANT MARTIN  Diagonal Mar i El Front Marítim del Poblenou ,Excelente,Muybien,2008,140m²,2,3,Bombadecalor,B,2.500.000EUR
W-02GYK3,Excelente apartamento en el corazón de Barcelona ,Ciutat Vella  Gòtic ,Excelente,Excelente,1800,115m²,2,2,,C,749.000EUR
W-02GPOW,Lujoso apartamento en Passeig de Gràcia ,Eixample  Eixample Dreta ,Excelente,Excelente,1910,472m²,5,5,Gas,E,6.800.000EUR
W-02F8WZ,Espectacular ático con terrazas en Sant Gervasi ,Sant Gervasi  Galvany ,,,1945,322m²,3,7,Gas,E,1.775.000EUR
W-02GHHZ,Amplio y luminoso piso en Eixample ,Eixample  Eixample Esquerra ,Excelente,Excelente,1935,201m²,3,5,Calefaccióncentralizada,E,1.250.000EUR
W-02GRFP,Exclusivo dúplex en Av. Tibidabo ,Sant Gervasi  Bonanova ,Excelente,Excelente,2007,234m²,3,3,Gas,C,1.245.000EUR
W-02GQ87,Fantástica propiedad en Plaza Universitat ,Ciutat Vella  raval ,Excelente,Excelente,1900,85m²,1,3,Calefaccióncentralizada,D,485.000EUR
W-02FKUV,Exclusiva vivienda con vistas al puerto ,Ciutat Vella  Born-Ribera ,Excelente,Excelente,1918,116m²,2,3,Gas,E,829.000EUR
W-026EOE,Elegante piso modernista cerca de Enric Granados ,Eixample  Eixample Esquerra ,Muybien,Muybien,1900,163m²,2,4,Bombadecalor,E,1.125.000EUR
W-02FTBZ,Precioso dúplex en Horta ,Horta Guinardó  Baix Guinardó ,,,2019,156m²,3,4,,B,675.000EUR
W-02EF3N,Precioso dúplex de obra nueva en Horta ,Horta Guinardó  Baix Guinardó ,,,2019,156m²,3,4,Pellets,B,675.000EUR
W-02FZX1,Amplio y luminoso piso en Plaza Universitat ,Ciutat Vella  raval ,Excelente,Excelente,1935,200m²,3,5,Calefaccióncentralizada,E,1.190.000EUR
W-02CPF8,Piso reformado en finca regia en Eixample ,Eixample  Eixample Dreta ,Excelente,Excelente,1900,103m²,2,2,Gas,E,760.000EUR
W-02FIIL,Piso reformado con terraza en Passeig Sant Joan ,Gracia  Camp d'en Grassot ,Muybien,Renovado,1930,192m²,2,3,Bombadecalor,E,1.055.000EUR
W-02G3DR,Piso reformado en La Dreta de l'Eixample ,Eixample  Eixample Dreta ,Muybien,Excelente,1940,132m²,3,3,Central,E,915.000EUR
W-02G6SL,Lujoso atico en Eixample Esquerra ,Eixample  Eixample Esquerra ,Excelente,Excelente,1886,163m²,3,2,,F,1.520.000EUR
W-02G6SK,Lujoso piso en Eixample Esquerra ,Eixample  Eixample Esquerra ,Excelente,Excelente,1886,148m²,3,2,,F,1.020.000EUR
W-02CJ7H,Propiedad señorial cerca Rambla de Catalunya ,Eixample  Eixample Dreta ,Excelente,Excelente,1900,210m²,3,4,,G,1.769.000EUR
W-02FHJE,Exclusivo piso con terraza en Rambla Catalunya ,Eixample  Eixample Dreta ,Excelente,Excelente,2016,174m²,2,3,Gas,C,1.795.000EUR
W-02G0VX,Lujoso piso en Eixample Esquerra ,Eixample  Eixample Esquerra ,Excelente,Excelente,1886,148m²,3,2,,E,960.000EUR
W-02G0TJ,Lujoso piso en Eixample Esquerra ,Eixample  Eixample Esquerra ,Excelente,Excelente,1886,170m²,3,2,,E,1.060.000EUR
W-02FPWJ,Pequeño apartamento sin ascensor en el Born ,Ciutat Vella  Born-Ribera ,Excelente,Excelente,1936,35m²,1,1,,E,172.000EUR
W-02FS9V,Fantástico piso en el Gótico ,Ciutat Vella  Gòtic ,Excelente,Excelente,,86m²,2,2,Gas,B,638.000EUR
W-02FS9U,Moderno piso con piscina en el Gótico ,Ciutat Vella  Gòtic ,Excelente,Excelente,,86m²,2,2,Gas,B,625.000EUR
W-02FOGF,Precioso loft de obra nueva ,Eixample  Eixample Dreta ,Excelente,Excelente,,56m²,1,1,Sueloradiante,A,660.000EUR
W-02FOG6,Vivienda contemporánea de obra nueva ,Eixample  Eixample Dreta ,Excelente,Excelente,,98m²,2,2,Sueloradiante,A,1.250.000EUR
W-02FOG4,Vivienda exclusiva con aire modernista ,Eixample  Eixample Dreta ,Excelente,Excelente,,149m²,3,3,Sueloradiante,A,1.750.000EUR
W-02FOFL,Prestigiosa casa en el corazon del Eixample ,Eixample  Eixample Dreta ,Excelente,Excelente,,130m²,2,2,Sueloradiante,A,1.500.000EUR
W-02FOFJ,Vivienda de obra nueva en el Eixample ,Eixample  Eixample Dreta ,Excelente,Excelente,,114m²,2,2,Sueloradiante,A,1.400.000EUR
W-02FLQZ,Magnífico ático exclusivo de obra nueva ,Eixample  Eixample Dreta ,Excelente,Excelente,,150m²,3,3,Sueloradiante,A,2.395.000EUR
W-02FLQY,Espectacular ático en el Eixample ,Eixample  Eixample Dreta ,Excelente,Excelente,,144m²,3,3,Sueloradiante,A,2.695.000EUR
W-02FLQW,Exclusiva casa con aire modernista en el Eixample ,Eixample  Eixample Dreta ,Excelente,Excelente,,149m²,3,3,Sueloradiante,A,1.725.000EUR
W-02FLQV,Nuevo loft en Eixample ,Eixample  Eixample Dreta ,Excelente,Excelente,,56m²,1,1,Sueloradiante,A,665.000EUR
W-02FLQU,Loft contemporáneo en edificio modernista ,Eixample  Eixample Dreta ,Excelente,Excelente,,57m²,1,1,Sueloradiante,A,690.000EUR
W-020R47,Fantástico dúplex a pie de playa en Badalona ,Badalona  Front Marítim ,Excelente,Excelente,2013,165m²,2,5,Gas,C,593.556EUR
W-02DT39,Acogedor dúplex en Eixample Izquierdo ,Eixample  Eixample Esquerra ,Excelente,Excelente,1900,97m²,3,3,Pellets,A,698.000EUR
W-02FLQT,Vivienda de alta calidad en la mejor zona del Eixample derecho ,Eixample  Eixample Dreta ,Excelente,Excelente,,130m²,2,2,Sueloradiante,A,1.495.000EUR
W-02FLQS,Vivienda exclusiva con aire modernista ,Eixample  Eixample Dreta ,Excelente,Excelente,,153m²,3,3,Sueloradiante,A,2.550.000EUR
W-02FLQR,Exclusiva vivienda obra nueva ,Eixample  Eixample Dreta ,Excelente,Excelente,,202m²,3,3,Sueloradiante,A,2.995.000EUR
W-02FEXP,Elegante vivienda en Fort Pienc ,Eixample  Fort Pienc ,Muybien,Excelente,1930,84m²,1,2,Gas,E,460.000EUR
W-02747T,Único y espectacular ático Duplex en la Nova Esquerra de l'Eixample. ,Eixample ,Excelente,Excelente,1990,300m²,5,6,Gas,,1.790.000EUR
W-02EXRP,Loft exclusivo al lado de Sant Antoni ,Ciutat Vella  raval ,,Excelente,,45m²,1,2,,E,195.000EUR
W-02DOFH,Exclusivo y elegante piso en Eixample Dret ,Eixample  Eixample Dreta ,Excelente,Excelente,1860,195m²,4,3,BombadecalorGas,E,1.570.000EUR
W-02EOP3,Palacete en Finca Regia de Sant Gervasi ,Sant Gervasi  Galvany ,Excelente,,1934,427m²,4,10,Gas,,1.490.000EUR
W-02E5JS,Finca Modernista de 1890 en Rambla Catalunya ,Eixample  Eixample Dreta ,Excelente,Excelente,1890,202m²,2,4,Gas,G,1.200.000EUR
W-02EGQ7,Exclusivo ático dúplex en Eixample Esquerra ,Eixample  Nova Esquerra de l'Eixample ,,,1970,160m²,3,3,Sueloradiante,E,1.190.000EUR
W-02ESP2,Fantástico piso amueblado en Baix Guinardó ,Horta Guinardó  Baix Guinardó ,Muybien,,2011,65m²,1,2,Central,D,360.000EUR
W-020R48,Precioso dúplex en Badalona ,Badalona  Front Marítim ,Excelente,Excelente,2013,165m²,2,5,Gas,C,593.556EUR
W-02CBWA,Local en Tres Torres con posible cambio de uso ,Sant Gervasi  Tres Torres ,Muybien,Bien,1979,307m²,2,11,Gas,E,(aconsultar)
W-02ETR0,Estupenda planta baja en Eixample ,Eixample  Eixample Dreta ,Excelente,Excelente,,303m²,4,4,Sueloradiante,B,2.600.000EUR
W-02ETQX,Piso confortable en Eixample ,Eixample  Eixample Dreta ,Excelente,Excelente,,130m²,3,3,Sueloradiante,B,1.080.000EUR
W-02ET9Z,Elegante principal en Eixample Derecho ,Eixample  Eixample Dreta ,Excelente,Excelente,,303m²,4,3,Sueloradiante,B,2.520.000EUR
W-02ET9I,Nueva residencia urbana en el Eixample ,Eixample  Eixample Dreta ,Excelente,Excelente,,130m²,3,3,Sueloradiante,B,1.150.000EUR
W-02EE70,Dúplex con jardín a estrenar en Sarriá ,Sarria  Casco Antiguo ,Excelente,Excelente,2010,247m²,4,3,Gas,D,2.300.000EUR
W-02EOL3,Obra nueva con zona comunitaria en Zona Alta ,Pedralbes  Pedralbes ,Excelente,Excelente,2017,139m²,2,3,CorrienteEléctrica,A,1.008.500EUR
W-02EOJE,Maravillosa obra nueva con piscina ,Pedralbes  Pedralbes ,Excelente,Excelente,2017,172m²,3,3,CorrienteEléctrica,A,1.300.000EUR
W-027ZKS,Espectacular ático con piscina en Turó Parc ,Sant Gervasi  Turo Parc ,Excelente,Muybien,,629m²,5,4,Gas,E,5.900.000EUR
W-02834M,Espectacular piso junto al Tenis Barcelona ,Pedralbes  Pedralbes ,Excelente,Otros,1969,546m²,5,6,Gas,E,3.100.000EUR
W-02DRQJ,Tranquilo amplio piso cerca de Drassanes ,Ciutat Vella  raval ,Muybien,Necesitarenovaciones,1910,118m²,2,5,,E,370.000EUR
W-02E32N,Acogedor loft próximo al mercado Sant Antoni ,Ciutat Vella  raval ,,,,63m²,2,2,,E,199.000EUR
W-02ECBP,Encantador piso en Las Ramblas ,Ciutat Vella  Gòtic ,Excelente,Excelente,1968,106m²,2,2,,E,790.000EUR
W-02DRNG,Estupendo ático dúplex en Pedralbes con piscina ,Pedralbes  Pedralbes ,Bien,Bien,,289m²,3,6,Gas,E,1.800.000EUR
W-02AAPA,Finca Regia en Passeig de Gracia Parking incluido ,Eixample  Eixample Dreta ,Excelente,,1988,250m²,3,5,Gas,,2.500.000EUR
W-02D8GG,Piso reformado con terraza cerca Las Ramblas ,Ciutat Vella  raval ,,Muybien,1910,115m²,2,4,,F,399.000EUR
W-026LPZ,Precioso piso en Eixample Dret ,Eixample  Eixample Dreta ,Muybien,Bien,1905,188m²,4,6,Bombadecalor,E,1.550.000EUR
W-02E9PU,Fantástico dúplex a pie de playa en Badalona ,Badalona  Front Marítim ,Excelente,Excelente,2013,165m²,2,5,Gas,C,563.978EUR
W-026S73,Acogedor piso al lado de mercado Sant Antoni ,Ciutat Vella  raval ,Muybien,Muybien,1840,50m²,1,1,Bombadecalor,E,219.000EUR
W-02CSJP,Gran piso totalmente exterior en Eixample Dreta ,Eixample  Eixample Dreta ,Excelente,Muybien,1900,264m²,3,5,CorrienteEléctricaBombadecalor,D,1.300.000EUR
W-02DVZR,Apartamento cerca de las Ramblas ,Ciutat Vella  Gòtic ,Excelente,Excelente,,100m²,2,2,nocentralizada,A,450.000EUR
W-02DXPY,Exclusiva propiedad en La Bonanova ,Sant Gervasi  Bonanova ,Excelente,Excelente,1965,471m²,5,6,Sueloradiante,E,4.500.000EUR
W-02D3WG,Excelente piso en la mejor parte del Gótico ,Ciutat Vella  Gòtic ,Muybien,Muybien,1900,176m²,1,3,Gas,E,595.000EUR
W-02CXSU,Exclusivo piso en finca regia de Eixample ,Eixample  Eixample Dreta ,Excelente,Excelente,1929,228m²,3,5,Gas,E,1.550.000EUR
W-02CEVQ,Promoción con zona comunitaria en Zona Alta ,Pedralbes  Pedralbes ,Excelente,Excelente,2017,139m²,2,3,CorrienteEléctrica,A,983.100EUR
W-02CI2C,Magníficas vistas desde la Illa de la Llum ,SANT MARTIN  Diagonal Mar i El Front Marítim del Poblenou ,Excelente,Excelente,2005,177m²,3,4,Solar,E,2.650.000EUR
W-0289HP,Increíble dúplex en Badalona ,Badalona  Front Marítim ,Excelente,Excelente,2013,165m²,2,5,Gas,C,634.032EUR
W-02BS7O,Piso con vistas impresionantes en Pedralbes ,Pedralbes  Les corts ,Excelente,Muybien,1969,310m²,5,5,Gas,E,1.895.000EUR
W-026BKI,Grande y luminoso piso en Plaça Catalunya ,Eixample  Eixample Esquerra ,Excelente,Muybien,,251m²,3,4,Gas,E,1.200.000EUR
W-023XK9,Majestuosidad y confort junto al Palau Güell ,Ciutat Vella  raval ,Muybien,Excelente,1910,284m²,3,4,Gas,E,1.350.000EUR
W-02A7O2,Señorial propiedad en el centro del Eixample ,Eixample  Eixample Dreta ,Excelente,Excelente,1900,290m²,3,3,BombadecalorGas,E,1.950.000EUR
W-02BTKG,Piso reformado con mucha luz en Ciutat Vella ,Ciutat Vella  raval ,,,,82m²,1,2,CorrienteEléctricaBombadecalor,E,330.000EUR
W-029KIE,Exclusiva propiedad en el centro de Barcelona ,Eixample  Eixample Dreta ,Excelente,Excelente,1900,155m²,3,2,CorrienteEléctrica,C,1.225.000EUR
W-029KI3,Exclusiva propiedad en el centro de Barcelona ,Eixample  Eixample Dreta ,Excelente,Excelente,1900,138m²,2,3,CorrienteEléctrica,C,1.175.000EUR
